duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp,Version,Algorithm
1763038.541,23086123.0,764464.0,151824,45.0,0,65.0,3.7,regexredux
1762647.535,23018191.0,764768.0,151768,45.0,0,65.0,3.7,regexredux
1752132.068,22924807.0,750914.0,151828,45.0,0,63.0,10.0,regexredux
1751948.686,22973513.0,757383.0,151772,45.0,0,64.0,10.0,regexredux
1752930.315,22941409.0,762693.0,151836,45.0,0,64.0,10.0,regexredux
1749698.427,22871097.0,752501.0,151828,45.0,0,65.0,10.0,regexredux
1754165.914,22855288.0,761411.0,151828,45.0,0,65.0,10.0,regexredux
1750576.765,22963076.0,764525.0,151824,45.0,0,65.0,10.0,regexredux
1747702.015,22947939.0,751890.0,151768,45.0,0,65.0,10.0,regexredux
1751240.024,22924990.0,766111.0,151820,45.0,0,65.0,10.0,regexredux
1749689.969,23164247.0,752013.0,151840,45.0,0,65.0,10.0,regexredux
1753756.705,22896243.0,759825.0,151824,45.0,0,64.0,10.0,regexredux
1753627.449,22938479.0,750242.0,151768,45.0,0,63.0,5.0,regexredux
1751815.789,22917239.0,751402.0,151820,45.0,0,63.0,5.0,regexredux
1753135.99,22908633.0,751035.0,151836,45.0,0,63.0,5.0,regexredux
1752928.801,23053530.0,753904.0,151836,45.0,0,65.0,5.0,regexredux
1749422.7,23186281.0,755979.0,151768,45.0,0,65.0,5.0,regexredux
1757942.243,22871218.0,756956.0,151768,45.0,0,63.0,5.0,regexredux
1753831.244,22869814.0,751585.0,151820,45.0,0,63.0,5.0,regexredux
1749610.404,23042177.0,753172.0,151820,45.0,0,65.0,5.0,regexredux
1752842.606,22998476.0,755308.0,151764,45.0,0,65.0,5.0,regexredux
1751339.652,22907168.0,753050.0,151764,45.0,0,65.0,5.0,regexredux
1755341.496,23028262.0,752195.0,151768,45.0,0,65.0,3.6,regexredux
1752106.483,22924075.0,750609.0,151764,45.0,0,65.0,3.6,regexredux
1753279.298,22931887.0,757078.0,151768,45.0,0,65.0,3.6,regexredux
1752883.484,23056765.0,756529.0,151756,45.0,0,65.0,3.6,regexredux
1749725.218,22810611.0,752439.0,151816,45.0,0,65.0,3.6,regexredux
1748513.465,22913332.0,750975.0,151844,45.0,0,65.0,3.6,regexredux
1748568.8,22917117.0,752012.0,151816,45.0,0,65.0,3.6,regexredux
1748901.4,23080385.0,749083.0,151764,45.0,0,65.0,3.6,regexredux
1753430.348,22963747.0,753721.0,151852,45.0,0,64.0,3.6,regexredux
1756842.3,23090395.0,754515.0,151832,45.0,0,64.0,3.6,regexredux
1756118.725,22948489.0,752989.0,151772,45.0,0,63.0,14.0,regexredux
1751625.13,22798465.0,752501.0,151820,45.0,0,63.0,14.0,regexredux
1755290.675,23024294.0,763792.0,151836,45.0,0,63.0,14.0,regexredux
1754357.852,23089113.0,752683.0,151764,45.0,0,64.0,14.0,regexredux
1750571.229,23034609.0,750303.0,151824,45.0,0,64.0,14.0,regexredux
1749423.672,23004518.0,749083.0,151820,45.0,0,64.0,14.0,regexredux
1749425.177,23016908.0,749998.0,151824,45.0,0,65.0,14.0,regexredux
1753475.804,23131472.0,755430.0,151764,45.0,0,64.0,14.0,regexredux
1752032.937,22915591.0,750974.0,151768,45.0,0,65.0,14.0,regexredux
1750773.119,22957888.0,752561.0,151844,45.0,0,65.0,14.0,regexredux
1764229.539,23096559.0,758115.0,151820,45.0,0,65.0,11.1,regexredux
1757352.48,23097658.0,751402.0,151832,45.0,0,64.0,11.1,regexredux
1758151.324,23084596.0,752317.0,151824,45.0,0,65.0,11.1,regexredux
